id,text,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
ur_e980bfc65b7ac21b5c324649410aa3c6,میاں صاب نے اس نمک حرام کو غلط لفافہ دیدیا :( @USER,1,1,1,1,1,1
ur_fb856d2ca4ba6a92fe9654539b437bed,نا میں ذہنی غلام بنوں گا نا ہی اپنے بچے کو بننے دونگا بس بات ختم!,0,0,0,0,0,0
ur_b894d8ac3cbca6fd8ae2ec328dc855dd,فوج مخالف ویڈیو، پولیس نے نواز شریف کیخلاف درخواست خارج کردی #Samaa #Urdu,0,0,0,0,0,0
ur_12b42d3fe5a3481c4eae8b0e366a9d43,پاکستان مسلم لیگ ن کا ایک جیالا اپنی پوری بارات لے کر ووٹ ڈالنے چلا گیا D:,0,0,0,0,0,0
ur_6166add293480d6c78693c93657c5e7f,کراچی:انسداددہشتگردی کی عدالت میں را ایجنٹ کیس کی سماعت,0,0,0,0,0,0
ur_a2592b9532dc14170f7c7745b1da35a5,پہلے میثاق جمہوریت ہوا تھا اب بلاول میثاق 2 کے لئے گیا ہے یعنی نورا کشتی 2۔ کبھی تم کبھی ہم۔ عوام اب سب سمجھتی ہے۔,1,0,0,0,1,0
ur_fa5c0f617e2eaeb042f50bdcf2650e0c,ریمنڈ ڈیوس کہ انکشافات کہ بعد یہودی ایجنٹ /غدار کون؟ #EqualLawForAll,0,0,0,0,0,0
ur_c09d294ea93bedc36207cd160ab46f6b,اگر مقدمہ ابھی تک جاری ہے فیصلہ کوئی ہوا نہیں تو گاڈ فادر سسلین مافیا جیسے الفاظ کیا احتساب عدالت کے جج کو گائیڈ لا… @USER,1,1,1,1,1,1
ur_9d7296b220eafda65d63e30f4c6b4416,ووٹ کی ایک پرچی سے ترقی یافتہ پاکستان یا کرپٹ حکمران؟ فیصلہ آپ کے ہاتھ میں #Pakistan #GE2018 #GeneralElections2018,1,1,1,1,1,1
ur_201f7c46e6b0e05a74ac19da419b18ba,آرمی کے خلاف بھونکنے، ملک کو آگ لگانے اور انشتار پھیلانے والوں کی ایک ہی سزا،  سر تن سے جدا، سر تن سے جدا لبیک، لبیک، لبیک یا رسول اللہ,1,0,0,1,0,0
ur_6dc020b353765c8c114c049825335d4e,@USER @USER @USER ذرا خاقان عباسی سے پوچھیں ہارس ٹریڈنگ کیا گریس فل طریقہ ہے؟,0,1,0,0,0,1
ur_ef3a7c2af157e9a0933f5e143a37b010,ریشتےدادوں کو دباؤ میں لانے کیلئے کہ فوج کیخلاف منہ نہ کھولے دیکھتے جاؤ شرماتے جاؤ پنجابی فوج قتل کریں اور اس طرح کے حرکتیں بھی @USER,1,1,1,1,1,1
ur_6ebefb28f8aa7e080a737a51a3e3d3fa,HamidMirPAK: میرا سوال تھا کہ اگر آپ نے جنوبی پنجاب صوبہ بنایا تو وسطی پنجاب صوبے میں آپکی حکومت نہیں رہے گی کیونکہ… @USER,0,0,0,0,0,0
ur_9d18f24e1f680fcc68e7a8bc4e90c985,امریکی ایجنٹ ریمنڈ ڈیوس رھا ھوا وزیر خارجہ شاہ محمود تھا اور اب آسیہ کے فرار پہ یہی شاہ صاحب وزیر خارجہ ھے 😡,1,1,1,1,1,1
ur_0b0daee5f367cbff451c5b4808d4fed4,نوازشریف سے ہزار اختلاف سہی۔ لیکن یہ ماننا پڑے گا کہ اس نے رنگ نسل صوبائی تعصب اور فرقہ بندی سے بالاتر ہو کر ہر پاکستانی کو لوٹا!,1,1,1,1,1,1
ur_26afa8839832f8470e0371ec21a151bd,پاکستانی معاشرے کا کوئی طبقہ ایسا نہیں رہا جو انقلاب مارچ کا حصہ نہ بن گیا ہو۔ #AwamiParliment #DrQadri,0,0,0,0,0,0
ur_a625b58f2912bc061649afe49e3368d2,افغانیوں کی غیرت دین کا ہے یہ علاج ملا کو ان کے کوہ و دمن سے نکال دو علامہ اقبال,1,1,1,1,1,1
ur_4875a896158b518690172a8e7ea200cc,طالبان کا جو حامی ہے ، حرامی ہے حرامی ہے #CrushTTP,1,1,1,1,1,1
ur_8577f087726602ebc26b39d26b54377f,منافقینِ جماعت، طالبان انکے تمام حمائیتی جو کسی نا کسی صورت پاکستان اسلام کا چہرہ مسخ کرنے کی مھم پر ھیںمیری نظر میں واجب القتل ھیں۔,1,1,1,1,1,1
ur_ee788fd593fdd25cd1df12f9789223b6,سینکڑوں افغانی خواتین کو امریکی و افغانی فوج نے انُکہ گھر کے مردوں کی موجودگی میں ریپ کیا مگر گالی پاک فوج کو #BanAndArrestPTM,1,1,1,1,1,1
ur_4c052c1f43c3e19c1bd650d912321b45,سرائیکی صوبہ اور مملکت اسلامیہ بہاولپور کب تک آن ائر ہونگی۔ کیونکہ اس کے بعد شیدے ٹلی نے بھی پوٹھوہاری ریاست بنانی ہے۔  کہہ آخنڑے او تسی!,1,1,1,1,1,1
ur_2ad7d7557b6756802931050573eab468,باجوہ ڈاکٹرائن نا منظور آپ پالیسی میکر نہیں ھو فیصلہ سازی سولین کا حق ھے آپ پبلک سرونٹ ھو قائد اعظم کے ارشاد کے مطابق @USER,1,1,1,1,1,1
ur_f81a26b4134ba970ec4757c99ca614d0,سوات میں آرمی اہلکاروں پر خودکش حملہ کرنے والے خوارجی جنہمی کا سر @USER,0,0,0,1,0,0
ur_1eb1f192f3c1b675af2ad6bd114f107d,زرد صحافت ہی مملکت کو اسلامی فلاحی ریاست بننے میں رُکاوٹ ہے @USER,1,1,1,1,1,1
ur_3aac415802b00be38f5acb0c31c85a6e,بلا شک و شبہ بغیر کسی خیل و حجت کے قادیانی کافر ہیں. #قادیانی_دنیاکابدترین_کافر,1,1,1,1,1,1
ur_6f9cb982af09e68ecc50109f0dfd4df7,پس ثابت ہوا کہ یہ کرائم منسٹر بیرونی مداخلت کا نتیجہ ہے #امپورٹڈ_گورنمنٹ_نامنظور,1,1,1,1,1,1
ur_13d580818aa5946987cb9cc058e373fb,دھرنوں کی سیاست تحریک انصاف نے ہی شروع کی. اب ہمیں بنی گالہ میں دھرنوں کا بُرا نہیں منانا چاہیے: جہانگیر ترین,1,1,0,1,0,0
ur_a04abe2fc747a4311bd10bf070f13635,#FreeKashmir استغفراللہ۔ جو مرضی کرلو مودی ھم تم سے کشمیر چھین کے لیں گے انشاءاللہ ۔ اب یہاں مولوی ڈیزل کشمیر کمیٹی کا چئیرمین نہیں ھوگا۔ @USER,1,1,1,1,1,0
ur_0197e4bd2cbc4c94b7bd0def4178ac90,لاہور:کبھی اقلیت کا لفظ استعمال نہیں کیا سب پاکستانی ہیں،چودھری شجاعت حسین,0,0,0,0,0,0
ur_918818ca6e01d784164ed33e8beece88,@USER #TLP  بتلا دو گستاخ نبی ﷺ کو غیرت مسلم زندہ ہیں  اُن ﷺ پر مر مٹنے کا جذبہ کل بھی تھا اور آج بھی ہے @USER,1,1,0,1,0,0
ur_29c757d993e404577a9fde58a632b8bb,سننے میں آیا ہے کہ چیری بلاسم بوٹ پالشیا شہباز شریف نے مزید بوٹ پالش کرنے سے انکار کیا تھا بس پھر کیا حاجی صاحب شروع دے مار ساڑھے چار,1,1,1,1,1,1
ur_2367ff2a3fe40bd5a6a8ee49b1c50976,افغان صدر نے سفیر سمیت افغان سفارتی عملہ پاکستان سے واپس بلا لیا لیکن افغانیوں کو واپس بلانا بھول گیا۔,1,1,1,1,1,1
ur_276ea95810e6e7f5bce3649c3526dec5,جعلی لبرلز نجم سیٹھی، شیری رحمان، بینا سرور، بشریٰ گوہر,1,1,1,1,1,1
ur_161eb0c318a526ca29d3c84feda4df0b,حامد میر۔میر جعفر اور میر صادق کی فیملی میں سے ہے کیا۔🤔🤔🤔🤔 #چاپلوس_میر,1,1,0,0,0,0
ur_b6d949997b8e7ae8c3c00c5d3090d709,ناموس رسالت سے بڑھ کر کچھ نہیں۔ #توہین_مسجد_نبوی_نامنظور,1,1,1,1,1,1
ur_642c92e2826e6937ce7228cb70768a13,ھمدردنیوز: دہشت گردی،انتہاپسندی،عسکریت پسندی،فرقہ واریت کےخاتمےکےعزم کااعادہ,0,0,0,0,0,0
ur_37edd9a2bac799373ebc260f243e42e7,"#WeStandWithNehalHashmi اس ملک میں قتل ، اور ملک سے غداری سے بڑا اور سنگین جرم ""توھین عدالت"" بن گیا @USER @USER",1,1,0,1,0,1
ur_11c200a06284fa419cb617fe3d37751c,آئین پاکستان کے مطابق قادیانی کافر (غیر مسلم) ہیں @USER #Rad_e_QadianiatConf_SYP State Youth Parliament @USER @USER,1,1,1,1,1,1
ur_8ca9ed13b477edb1314644e9e1ce72e9,انشاءاللہ مجھے پورا یقین ھے اس دفعہ مولوی ڈیزل صاحب کا سافٹ وائیر اپڈیٹ ہوجائے گا,1,1,0,0,0,1
ur_9981e6f8ce9e149547a9b376d641b44b,قاسم سوری نے بلکل سہی کہا بیرونی مداخلت کا جواب اب ھم عوامی مداخلت سے دیں ھے #امپورٹڈ_حکومت_نامنظور,1,1,1,1,1,1
ur_45044a6e6c07df593e48f4fdd5c78e92,پاکستان عاشقان رسول کی سرزمین ہے یہاں سیکولر اور لبرل ازم کی کوئی گنجائش نہیں ۔ @USER,1,1,1,1,1,0
ur_f6472c643c27a8d9bb31821998c9ccf3,@USER the former #Playboy cricketer کام قوم لوط ؑ والے اور خواب وزیراعظم بننے کے @USER @USER,0,1,0,1,0,0
ur_b1fd9632abb790a07e55376425d5e0ae,#پاکستان کی زمین معدنی وسائل سے مالامال ہے، جسے کرپٹ حکمران کوڑیوں کے بھاؤ بیچ رہے ہیں۔ #Pakistan #VisionOfDrQadri,1,1,1,1,1,1
ur_ebe299440833ee59d6374cef7a5c01c6,سارہ گشتی تاثیر کو اصلی تکلیف یہ ہے کہ اس کا بھائی قید سے واپس آ کر مذہب کی جانب راغب ہے اور یہ بیچاری ہم جنس @USER اف,1,0,0,1,0,0
ur_422b132a6648818568d5f2552771c8b9,بابائے قوم قائد اعظم محمد علی جناح نے اسی برس قبل دو قومی نظریہ پیش کر کے ہی بتلا دیا تھا کہ آپ اس قوم پر بھروسہ نہیں کر سکتے #ENGvIND,0,0,0,0,0,0
ur_4adf5cc4ff77e61a2d11b6e6e52f8a84,پنجابی فوج ہمیں ان حربوں سے کمزور نہیں کر سکتی #ReleaseNazeefLala,1,1,1,1,1,1
ur_5c17b15248a136f7e10d887f9d588a7d,اور ہم سیکولر پاکستان چاہتے ہیں۔@USER:  منافقت نہیں چلے گی اسلامی نظام یا کوئی دوسرا، کسی ایک کو رکھنا پڑے گا، سراج الحق,1,1,0,1,0,1
ur_4a213ef488f6458010480fbb20a544e5,مذہبی منافرت پھیلانےپر1315مقدمات درج ہوئے،2500سےزائد افرادگرفتارکئےگئے #Abbtakk,0,0,0,0,0,0
ur_b53b53a0b68462d24adf1fbf4166204d,یہ سلیکٹڈ وزیراعظم کلبھوشن کواین آر او دینے کی کوشش کررہا ہے،بلاول,1,1,1,0,0,1
ur_c8f8d2173126d2a081c8ae31d95442e7,منظور پشتیں اور PTM کے اور ساتھیوں پر حملہ سارے پشتونوں پر حملہ ہے #StateAttackedManzoorPashteen,1,1,1,1,1,1
ur_591f737255ce75fd134c82d50afc6a21,انسانیت آج بھی دنیا کی سب سے بڑی اقلیت ہے۔,0,0,0,0,0,0
ur_6fbd977d25ffa27c880d8e868e19cd60,اسلام آباد ہائیکورٹ  نےپولیس کو پی ٹی آئی قیادت کے خلاف توہین مذہب مقدمات درج کرنے سے روک دیا,0,0,0,0,0,0
ur_fd69010201948db54e1f271f1e18a767,ابھی بھی یوتھیوں کا آرام نہیں آیا ۔۔۔  پھر فوج مخالف ٹرینڈ لانچ کر دیا   #BajwaHasToGo,1,1,0,0,0,0
ur_cb7d2ddb9b3de1eedd5d05b91ec5beb5,عمران نہ ہوتا شاہد اب یہ کرپٹ مافیا ملک کو بھیج کر فرار ہو چکےُ ہوتے #ایک_ہار_جنون_نہیں_مٹاتی @USER,0,1,1,0,0,0
ur_0a631f8c1387e4374d7631bbec0455fc,یقینآ راشدمنہاس شہید کی ہسٹری سے سبھی بخوبی واقف ہونگے؟؟ تو پوچھنا تھا کہ راشدمنہاس شہید کا باس کون تھا جو ملک سے غداری کرنا چاہ رہا تھا؟؟,0,1,0,1,1,1
ur_b642583081d575143e66f21ce7748937,پاکستان کی سیاست کا سب سے بڑا جوکر ۔۔۔ آپ کی کیا رائے ہے شوبازشریف کے بارے میں؟ @USER,1,1,1,1,1,1
ur_a39ef29114a3e957bfe9f5e45a03ed6a,پاکستان کے گرے لسٹ سے نکلنے پر عمرانڈوز کے علاوہ باقی سب پاکستانی خوش ہیں اور شکر ادا کر رہے ہیں۔,1,1,1,1,1,1
ur_4723ad652f52dab3ec86822e179a84f6,کسی کو میر جعفر کہیں میر صادق کہیں اس کی جتنی بھی مذمت کریں کم ہے، ڈی جی آئی ایس آئی #DGISPR,1,1,1,1,1,1
ur_c636f683ce278d6d1ccfbc10d9fa40d2,آزادی مارچ میں رقص و سرور کے مناظر دیکھ کر خیال آیا کہ اسکا نام مادر پدر آزادی مارچ ھونا چاھیئے! #PTI #ImranKhan #Islamabad,1,1,1,1,1,1
ur_914a5393dd4781d3594cbc67f93807f8,عنقریب پاکستان کی سیاست سے انتہائی غلیظ ترین بدبودار گھناؤنا فاشسٹ کردار ختم ہونے کو ہے,1,1,1,1,1,1
ur_feceaf5956a9285e950e0eba00f6cc57,یہودی ایجنٹ نے اپنی سالگرہ کے دن گھر میں قرآن خوانی کروائی 🙊🙈,1,1,1,1,1,1
ur_572ce9ab9a43e8a0c53a60f944aac956,چیری بلاسم کی حکومت قبول نہیں ہے۔ #CrimeMinisterShahbazSharif,1,1,1,0,0,0
ur_787c7d2ae3a23466bdaed2001e47a0ce,لفافہ صحافی کیا جانے .حلال کماہی کا صواد🌾,1,1,1,1,1,1
ur_e8ca08bddde5a328c66c9001cf46a100,جولوگ اپنی شادی پر یوٹرن لے ،ان کیلئے سیاست میں یوٹرن لینا کوئی بڑی بات نہیں ۔پاکستان کی سیاست یوٹرن کا دوسرا نام ھ… @USER,1,0,0,0,1,0
ur_5c589372013f3130a045d15d847a9e90,ایک ارب ستر کروڑ کی گھڑی توشہ خانہ سے صرف دو کروڑ جمع کروا کر لی گیی,0,0,0,0,0,0
ur_d9e3e839cd1e24ffc88f9ca7cf38f7eb,مولانا فضل الرحمن جتنا اسرائیل اسرائیل کرتا ہیں یہ اتنا ہی اسرائیل کا ایجنٹ ہے,0,1,0,0,0,0
ur_fed3649252d9cf99feb91cdef804aebb,غریدہ فاروقی تو رات بھی ڈگی میں گزارتی ہے چیری بلاسم کے ساتھ #ڈگی_والا,1,1,1,1,1,0
ur_4dd502ad707491eba4a55041cb050876,فالوورز کا بھی کیا شوق تیس ھزار فالورز بیچ دو تو ایک چپاتی تک نہی ملتی اور لوگ یہاں ان فالورز کےزعم میں شوبازشریف اور فرعونیاں بنےبیٹھےہیں😡,1,1,1,1,1,1
ur_40920421286f68dbe15f770727c3554c,#بھٹو شہید کے جیالوں کل ایک ئی نعرہ لگانا ہو گا GO NAWAZ GO,1,1,1,1,0,0
ur_1ae93c0a260778e0a131a17d5cc78afd,"@USER @USER بجلی چوری کرنے والے قوم کے چور ہیں — خواجہ آصف — اور ووٹ چوری کرنے والے خیر سے قوم کے ""وزیر"" ہیں !",1,1,1,1,1,1
ur_e9782c1ca70e6a0ef565f4b75a823646,#stop_geert_welders اس گستاخ رسول ﷺ کو سزا دو اور تعلقات ختم کرو۔۔۔ @USER,1,1,1,1,1,1
ur_13e1819d59c59b9c3b72cf773742a20e,Kasuri420: پی پی اور ن لیگ میں میثاق جمہوریت ہوا تھا ،شہباز شریف,0,0,0,0,0,0
ur_6cceb472402cb02b6dbd7ce4bd0a244e,پشتونوں کےبلاک شناختی کارڈزیادہ اسلیےہیں کہ35لاکھ افغان پاکستان آئے،وزیرداخلہ,0,0,0,0,0,0
ur_e2dd62b0a0625bf624c6764719b2048a,’ہم جنس پرستی کی سزا صرف خدا دے سکتا ہے‘,1,1,1,1,1,1
ur_8c8db4005084ff337c38068301e4d76f,قادیانی زندیق ہیں مرتد ہیں دائرۃ اسلام سے خارج ہیں کافر ہیں تاجدارِ ختم نبوت زندہ باد زندہ باد #قادیانی_دہشتگرد,0,1,0,1,0,1
ur_483acf1082f3b888aa89b24feee3dc8c,قادیانی کافر نہیں دین سے باغی لوگ ان کا سزا سخت ہے #قادیانی_دنیا_کا_بدترین_کافر,1,1,1,1,1,1
ur_fb774c8bae7ff2a353a49c8f6648c798,سانحہ قصبہ عليگڑھ  1986 ! مہاجروں نسل کشی کو 28 سال گزر گئے اور انصاف نہيں ملا ! کليم الطافی~   #QasbaAligarhMassacre @USER @USER,0,0,0,0,0,0
ur_d6f7c25ca6773d9a3a856a9f38a66d88,داعش جیسی تنظیموں کا کوئی تعلق نہیں یہ خوارجی ہے جن کو نبی صلی اللہ علیہ وسلم نے جہنمی کتے کہا ہے#JuDrejectsdaesh,1,1,1,1,1,1
ur_c3b7cbd98f6b45ce3a1c157d981a3875,@USER کہ وہ فوری طور پر 20 لاکھ افغان مہاجرین کو اپنے ملک واپس بھیجنے کا بندوبست کرے ورنہ یہاں خانہ جنگی کا خطرہ ھے اور ڈیورنڈ لائن,1,1,1,1,1,1
ur_4d075d854f6e5a9f6ac317310b8b2e0f,ایک قوم ایک تحریک ایک مشن ایک نظریہ ایک منزل ایک قائد الطاف حسین جئے الطاف جئے سندھو دیش #26JulyVisionAltaf,0,0,0,0,0,0
ur_a561b74181656bff42120ec440a5d690,"الطاف بھائ کی کیا حیثیت ہے اس کا پنجابستان اور اس کے آقاؤں امریکہ اور برطانیہ کو جلد ""لگ پتا جائے گا""الطاف @USER @USER",1,1,1,1,1,1
ur_30ba19a3f5683e3e06bd5d416cc6e3db,بدنام زمانہ ملعونہ گستاخ رسول آسیہ کو فی الفور پھانسی پر لٹکایا جائے۔ #HangAasia,1,1,1,1,1,1
ur_9a6c90f4b914042d41024932c3b9a012,ساہیوال ،گرفتار ملزم سے ریاست مخالف مواد برآمد ،مقدمہ درج، سی ٹی ڈی,0,0,0,0,0,0
ur_df2559f1dfdb44fbb1bb321ce0fc8580,بلی تھیلے سے باہر  جان بائڈن کے پاکستان کے ایٹمی اثاثوں پہ ہرزہ سراہی  رجیم چینج کا اگلا مرحلہ,1,1,1,1,1,1
ur_da27dc2066e95e29c7d4de57c03111ba,قوم یوتھ کا ایک ہی نعرہ امریکہ کی غلامی نہیں شہریت چاہیے۔🙊 #ام_المومنین_خدیجۃالکبری,1,1,1,1,1,1
ur_4a3baacb5edea02e91130f60bd2dc40f,"جب کالے کوٹ والوں نے باہر دمادم مست قلندر کیا تو جج اندر دعائیں کررھے ہوں گے ""میاں صاحب آپ افتخار چوہدری کیلئے نکلے تھے اج سانوں وی بچا لو""",0,0,0,0,0,0
ur_487df0b32e36f25ca6e75e1cead8dca5,ڈان لیکس رپورٹ منظر عام پر آنے سے پہلے ہی اہم موڑ آگیا,0,0,0,0,0,0
ur_e067082b7258dce1ecce226e03f65d8e,#JustImagine اگر لفافہ صحافت کا کوئ ایوارڈ ہوتا تو اس وقت مبشر زیدی بہت مقابلے کے بعد جیت جاتا ۔ احمد قریشی رنز اپ,0,0,0,0,0,0
ur_5c5bfb4587a4a05799fbab4fc5740399,وزیرداخلہ  نےکالعدم دہشت گرد تنظیموں،کالعدم فرقہ ورانہ تنظیموں میں فرق کابیان دیاتھا,0,0,0,0,0,0
ur_b7cd45a4cc05f187db0894cb24024fd0,دیسی لبرل نے تو مرجانا ہے یہ دیکھ کر 😂😂😂 کیونکہ انکے تیر نشانے پہ نہی لگ رہے  #GeneralElections2018  #PakistanZindabad @USER,1,1,1,1,1,1
ur_e099b4cd239ce69bd4f21f2c6c4541d3,ٹورانٹو- مودی کا یار بھی تبدیل- نواز شریف باہر عمران خان اندر-,1,1,1,0,0,0
ur_b863b87be442d4ae163ccd7dfa5639b0,شہباز شریف اور اس کے گروپ خواجہ آصف جیسے لوگوں نے نواز شریف کا بیانیہ دفن کر دیا 😭😭😭😭,1,0,0,0,1,1
ur_43aaa2d3bceda71327890fcf646c40ab,سینئر قوم پرست اگواٹ سائین جی ایم سیدجو پیروکار کامریڈ قمر بھٹی فوت تھی ویو نمازجنازہ 2:30 بجہ باڈھ م اداکئی ویندی,0,0,0,0,0,0
ur_475018daaf5d984442afcebdeff99b7b,خوامخواہ بحث کا کیا فایدہ پاکستان میں موجودہ حکومت بیرونی مداخلت سے بنی ہے یہ سب مان رہے اور ہم یہی کہہ رہے ہے #امپورٹڈ_حکومت_نامنظور,1,1,1,1,1,1
ur_c7aff991d913fa5081cdf959de9302c9,"شرم, حیاء, غیرت, انسانیت اور مذہبی رواداری کیا ہوتی ہے, کبھی واہ پڑا ہوتا تو پتہ ہوتا نہ #غیر_اعلانیہ_لوڈشیڈنگ @USER  @USER",0,0,0,0,0,0
ur_105ff0500082540df85085bf14f87f9d,واہ رے موم بتی مافیا عاصمہ جہانگیر دوسروں کے حقوق کے لیے لڑتے لڑتے زرداری دور میں پچاس ملین کا قرض معاف کرواچکی ہے۔,1,1,1,1,1,1
ur_9de2e56fc9e7fd801d9a2b124a8f6845,کہاں ہیں ریاست مدینہ کے علمبردار  آب کہاں ہیں ریاست مدینہ کی مثالیں دینے والے #BlastInASWJJuloosQuetta,0,0,0,0,0,0
ur_80809f509697524656d8629b3caf8549,صیہونی فوج کی غزہ پر حملے جاری ، 174 فلسطینی شہید 1100 سے زائد زخمی @USER Such Tv,0,0,0,0,0,0
ur_4586f80ac9c524ed263959558d6f31e1,کٹھ پتلی حکومت سے ذرا بچ کٹھ پتلی حکومت سے ذرا بچ کے #AwamDushmanTabdeli @USER,1,1,1,1,1,1
ur_928e7e1dfda7ae2f1d1211b892c6fdb4,مودی سرکار میں بھارتی معیشت کی ترقی کا پراپیگنڈا سن کر القائدہ بھی متاثر ہوئی اور فرینچائز کا اعلان کردیا۔,1,1,1,1,1,1
ur_1d073d96a0fd322a239285c0ec41ca60,#WeWantKalaBaghDam صوبائیت کو چھوڑ کر اور آپسی مفادات سے بالا تر ہو کر آنے والی نسلوں کا سوچے خدارا انکو ہم کیسا پاکستان دینا چاہتے-,0,0,0,0,0,0
ur_c6371f729eab0c44bbb94e6cf0b4eede,اسلامی نظریئےپربننےوالےملک میں ایک دن بھی اسلامی نظام نہیں آزمایاگیا،سراج الحق,0,0,0,0,0,0
ur_5c8f205603ee1878f62b5ecd05c62a0e,اور ملنگ آدمی نے سرٹیفائیڈ چور کو نیلسن گوالمنڈیلا بننے کا پورا موقع فراہم کردیا #PTI #PMLN,1,1,1,1,1,1
ur_ae49d2c4939067cfe95009a751aab33a,یہ اپنا ریڈار سسٹم بھی سالا آر ٹی ایس سسٹم موافق ھر دفع وقت پہ ھی بیٹھ جاتا ھے #اسرائیل_کا_یار,1,1,1,1,1,1
ur_cffddcf282e13263a641adf22ad1f9a5,آئین سے غداری کے مجرم کو سزا دینے والی عدالت ہی غیر آئینی نکلی!,1,1,1,1,1,1
ur_8c9791f687d7d1eaf68d0820bc603358,سقراط نے کہا تھا: اگر آسمان سے آزادی کی بارش ہو جائے تو ذہنی غلام چھتری اٹھا کے نکلیں گے. #امپورٹڈ_حکومت_نامنظور,0,0,0,0,0,0
ur_53cb448bf626009ad02ec82a8e0c3399,سوشل میڈیا صارفین کا شکریہ روز دیسی لبرلز کے جھوٹ کا پردہ چاک کرکے ان کی ملک کے خلاف سازشوں کو ناکام بنا دیتے ہیں ۔,1,1,0,0,1,1
ur_276ecab1b9d03af6cbf07d6c7781d1e8,تحریک انصاف اصل میں بیرونی سازش ہے #عدالت_آئین_شکنی_پر_کھلی,1,1,1,1,1,1
ur_27fec640abe294c82144b34bb5496ed7,عورتیں برابری کریں مرد سے آگے نکلیں یا فیمنسٹ کے نام پر کچھ بھی تحریک چلائیں مائیں بیٹوں سے زیادہ محبت کرتی ہیں اس حقیقت کو کوئ نہیں بدل سکتا 🕺🕺🕺🕺,1,0,0,0,0,1
ur_81fad28a8160cef180c06da51460d7c1,اچھا خاصا کھا پی رہے تھے موجیں کر رہے تھے پتہ نہیں عمران خان کہاں سے آگیا ۔ منجانب آل پاکستانی کرپٹ سیاستدان ایسوسی ایشن😂😂,0,0,0,0,0,0
ur_5f17e58244d27010ab750fd13c4f9cdd,#WhySilenceOnKashmir کتنی بے حسی ہے جو کشمیر پے ظلم تو دیکھتا نہیں لیکن افسوس بکاؤ میڈیا ۔ @USER,1,1,1,1,1,1
ur_596a73bc31832e8fd19626729a56524f,@USER لوطی گندے اور گھٹیا لوگ ھو تم لوگ ۔۔۔بیچارے جاھل لوگوں کو بیوقوف بنا رہے ھو ۔۔۔۔۔لعنت ھو تم سب پر,1,1,0,1,0,0
ur_8daf24b930088b1ecb2e55b893afa0d3,سیف @USER پشتون اور یوسف خان پشتون تخفظ مومنٹ پشاور  ۲۵مارچ جلسہ باغ ناران مٹنگ #PashtunLongMarch2Peshawar @USER,1,1,0,1,1,0
ur_12b78e91da5189ecfa5a0572f470cf4b,عمران خان VS کرپٹ مافیا انڈیں فلم نائک سے مشابہت 😎 @USER,0,0,0,0,0,0
ur_107c1b42341493c03771b86e6291d1d9,#HangAsiaAsPerLaw توہین عدالت کرنے والا سزاوار توہین رسالت کرنے والی ملعونہ بری عدلیہ کی ناموس رسالت سے غداری یوم سیاہ,1,1,1,1,1,1
ur_5a971d03077e2213dcd6eb1602cf1359,ہمیں یاد ہیں ہندو بنیے کی عیاریاں. #ڈھاکہ_ہم_بھولے_نہیں,1,1,1,1,1,1
ur_5e8e53e009522f706f52fa84c0e7fda6,جماعتیوں نے ایک سرٹیفائیڈ چور کو قبول کرلیا کرپشن فری پاکستان کا پہلا قدم #لکھ_دی_لعنت @USER,0,1,0,1,0,1
ur_3152dbaa5411b92d2d2f25c79429b448,@USER #RemoveShehlaRaza شہلا رضا کو فوری طور اس عہدے سے ہٹا کر گرفتار کر کے توہین صحابہ کا مقدمہ درج کیا جانا چاہئے,0,1,1,1,1,1
ur_4bc3d52c68ffc4a88e075c339759e9cd,دیکھتے ہیں رانا لال بیگ مرتد کو ووٹ ڈال کر کتنے پٹواری ایمان کی قربانی دیتے ہیں,1,1,1,1,1,1
ur_5c40b5a92eceda325eaa2350c574d587,افغانیوں کی واپسی کا وقت ہوا چاہتا ہے اب ان حرام خوروں کو نکال دو پاکستان سے۔ #GoAfghaniGo,0,1,1,1,1,0
ur_4ec47ee7b5410efc915470ed2a8338b6,ہم نےگلہ کیاکہ نریندرمودی بلوچوں کیلیےآوازاٹھارہےہیں تومہاجروں کی بات کیوں نہیں کرتے ! واسع جلیل -!!!,0,0,0,0,0,0
ur_3b62e16d564a61797aea8570366cb6cf,پاکستان پر پابندیاں لگنے کا وقت قریب ہے تعجب نہ ہو گا اگر پابندی کا ایک جواز پختون نسل کشی بھی ہوا,0,0,0,0,0,0
ur_60c062c02d89847d626bc909156c31fd,رجیم چینج کے بعد سے ایک خوف رہتا تھا دل میں ارشد شریف کے حوالے سے۔۔۔💔,0,0,0,0,0,0
ur_d3d3964f7d9a9acc39734db37e987c21,10:30 آر ٹی ایس سسٹم بیٹھنے کی اطلاعات موصول ہونا شروع 😂 #BlackDay4_Democracy,1,1,1,1,1,1
ur_aaa5a8dc35734725cffb133c43c36d49,وقت کا دھارا تیزی سے عمران خان کے حق میں بہہ رہا ہے۔ فسطائیت کا یہ دور زیادہ نہیں چل سکتا۔,1,1,1,1,1,1
ur_137f87c332bad34c5d6614a4ab1ec72d,توشہ خانہ کی حقیقت ، کیسے عمران اور پنکی نے پوری دنیامیں پاکستان کوبدنام کیا #سرٹیفائڈ_چور_عمران_خان,0,1,0,0,0,0
