id,text,stereotype,vilification,dehumanization,extreme_language,lack_of_empathy,invalidation
amh_975f827ed182df75427ca78067ac563d,@USER አብቹየ አይዞን ግፈኞች የእጃቸውን ያገኛሉ ሰራዊቱም የጓዶቹን ደም ይመልሳል በወያኔ ቀብር ላይ የኢትዮጵያ ትንሳኤ ይታወጃል።,1,1,0,0,0,0
amh_7121a2ccd22d224c2b4d94b3d2d7f740,ከእንግዲህ ስለድርድርና ሽምግልና የምታወሩ ሰዎች ሁሉ ከጨፍጫፊዎቻችን አንዱ መሆናችሁን ልታውቁት ይገባል!! ቢያንስ ዝምም በሉ!!??,1,0,0,0,1,0
amh_f9671e7bff9054f1117b0b7a567d58b0,ከግጭቱ ዋዜማ የትግራይ ክልል መሪ ከጠቅላይ ሚኒስትሩ ጋር ተደዋውለው ነበር - አምባሳደር ሬድዋን ሁሴን #Ethiopia #Tigray war,0,0,0,0,0,0
amh_abc6126c6ac3d701219ad52bcd1e4e3f,@USER አረ ይሄ ከወንጀልም በላይ ነው ወንድም ጋሼ! አውሬነት፣እንስሳነት ነው!!!!,0,0,1,0,0,0
amh_eaa29fc33ed50ee5b44226d74d8e2190,ግንባር ለምታክል ባድሜ ብሔር ሃይማኖት ሳይጠይቅ ደሙን ላፈሰሰ ሰራዊት ውለታው ይሄ ነው !?! #ባንዳ_የባንዳ_ልጅ,1,1,0,0,0,0
amh_c39ce6f7d9b6acce43c8a0eeb8a063c1,ሰይጣን ለራሱ በነዚህ ከሀዲዎች ይቀናባቸዋል። ኢትዮጵያዬ ትንሽ ቀን ነው፤ ሁሉም ነገር ሰላም ይሆናል። በወጡበት በረሀ ይቀበራሉ!!,1,1,1,0,0,0
amh_2134161c1c446be4fd76dcf7bd70336d,@USER ወዳጄ ጸደይ @USER ጭፍጨፋውን ( ይሄን ተመልከችው) ማን እንዳደረገው ልንሟገት እንችል ይሆናል እንጂ የሆነውን አልሆነም ማለት የምንችል ግን አይመስለኝም።,1,0,0,0,1,0
amh_6ea5392828bacc50e85c8b364ac02ecc,ሂድና በለው ሲል የነበረ አሁን Genocide ይላል።,1,1,0,0,1,0
amh_0fc8dcb75b86a08e1b6854d0b8d6d3b5,የሕወሃት ጥቂት አመራሮች ስልጣን ለማራዘም ሲባል ወንድም ከወንድም ተገዳደለ?? ለምን ያን አውሬ እጅህን ስጥ አትሉትም ግን #TPLFsurrender #TigrayWillPrevail,1,0,1,0,0,0
amh_4c6ae84032560901b420d431b39374d7,@USER ወያኔ በማይካድራ በአማራዎች ላይ በዛሬው (ህዳር 1) እለት የደረሰው ዘግናኝ እልቂትስ! ይህን ማውገዝም ከበደ ይሆን?!,1,1,0,0,0,0
amh_e71b93f0dc4fcf44bd39dd1bdc4b84b4,@USER አረመኔው የመቀሌ ጁንታ ብዙ ሲቪሎችን ለረጅም ጊዜ አርዷል ፡፡ ይበቃል.,0,1,1,0,0,0
amh_e1d54b488f665f5c0013027ae8334d28,@USER ውድ መሪያችን እነዚህ የሰይጣን እንጅ የሰው ዘር የማይመስሉ አረመኔ ጨካኞች ካልጠፉ አንተኛም ከጎንህ አለን ክሀዲ፣አረመኔ፣የእናት ጡት ነካሾች ፍርድ ያገኛሉ።,0,0,1,0,0,1
amh_a4475e658ba07dc310a261aea6d769b5,@USER ብዳታም የሸርሙጣ ልጅ የራስህን ህዝብ ከ ኤርትራ ጋ አብረህ ምትወጋ,0,1,1,1,0,0
amh_10fe4dc1bcd84fb6e83db5d69c480031,@USER @USER አቶ ፍሰሀ የእርሶ አይነት ከህዝብ ጥቅም የበለጠባቸው፣ ባንዳነት በደማቸው የተቀላቀለ፣አዕምሯቸው ለማገናዘብ ያረጀ፣ከሀዲዎች ናቸው ያስቸገሩን።እግዚአብሔር ልቦና ይስጣቸው ??,1,1,0,0,0,1
amh_4e34c3c35bace23a7b1f9f295fe337fe,@USER እንዳንተ አሳፍሪ እና ወሸታም ባንዳ መሪ ኢትዮጵያ ምድረ ላይ ታይቶ አይታወቀም የገዛ የሀገሩ ልጆች ላይ በአውሮፕላን የሚደብደብ!,1,1,0,0,1,0
amh_9c6c2774c9b55ffa5f35a6064c10d321,@USER @USER ከአሁን በኋላ ወያኔዎች ከላይ የሚሆኑት በሚሰቶቻቸዉ እምስ ላይ ብቻ ነው,1,1,1,1,0,0
amh_b9a99590a5fbc39a0cea608c10247160,@USER ህዋሀት በዘር ማጥፋት ይከሰስልን ምክር ቤቱ ተሰብስቦ መወሰን አለበት ፍትህ ለንፁሀን ፍትህ ለመከላከያ በግፍ ለተገደሉ በርታ አቢቹ ኢትዮጵያውያን በሙሉ ከአንተ ጋር ነን!!!,0,1,0,0,0,0
amh_65af2a69fbc8ab14c51d725dc25b5987,@USER አገር የሸጠ ጁንታ ድርድር የለም።አብያችን በዚሁ ቀጥል,1,1,0,0,0,0
amh_253bc74df338309cc80b70a0c4933cd7,@USER የአማራ ሚሊሻና ወጣት መከላከያ የተቆጣጠራቸው አከባቢዎች እየገባ ሰለባ እንዳይሆን ጥንቃቄአርጉ አለዛ የኢትዮጵያ ህዝብንም ደግናው ሰራዊታችንንም ሞራል የሚሰብር እንዳይሆን መጠንቀቅ ያሰፈልጋል,1,0,0,0,1,0
amh_0c288e73f72f31cb156ce8108e77935c,@USER በጣም ያማል እግዚአብሔር አምላክ ይፋረዳቸዋል የወንድሞቻችን ደም ሳተትመልሱ እነዚህ ጭራቆችና ጁንታ ለሕግ ይቅረቡ ????,0,1,1,0,0,0
amh_de2c048867ac1e87f92760a98560de01,የ4ኛ የ11ኛ እና የ20ኛ መካናይዝ ጦር አዛዦች በጁንታው #TPLF ታግተዋል እስካሁን ላለመረሸናቸውስ ምን ማስረጃ አለ #FreeCommanders #TPLFsurrender #TigrayWillPrevail,0,1,0,0,0,0
amh_412d92227fd5d4fe860a4af939748c98,የሰሜን ዕዝ እንዴት ሊጥቃ እንደቻለና ወንበዴዎቹ የፈጸሙት ሰቅጣጭ ግፍ) - -,1,1,0,0,0,0
amh_1087045e7d64f0c652d5643295f06c48,@USER በርታ አብያችን እግዚአብሔር ከአንተ ጋር ነው ለሀገር ሰላም ጠንቅ የነበረው ጁንታ መጥፋት አለበት እኛም ከጎንህ ነን ።,0,0,0,1,0,1
amh_033d6278cadf4fe39927999a3f32b250,ትናንት የወያኔን ሰሜን ዕዝ እደመስሳለሁ ብሎ ኤርትራ ገብቶ የነበረው ኢትዮጵያዊ ኃይል ዛሬ ደግሞ የሰሜን እዝ ላይ የደረሰው ጥቃት ልቤን አደማው እያለ ነው ??,0,1,0,0,1,0
amh_632a261a1785b30f13d2129463183986,የቀሩትንም ባልጠበቁት መንገድ በአሰቃቂ ሁኔታ የከሃዲው ቡድን ታጣቂዎች ከአደፈጡበት ወጥተው በጭካኔ ጨረሷቸው። ብሩክ አበጋዝ,1,1,0,0,0,0
amh_0afb8ee1044da1f570cfe7a4e21d158b,@USER ይብላኝ ለነሱ የሞቱትስ ሰተት ብለው እምዬ ማርያም ጋር ነው ያሉት ትግሬ ሆኜ ባልተፈጠርኩ ምትባልበት ሰአቷ ደረሰች,1,0,1,1,0,1
amh_0a4eaf59a75049022343a7629131c207,አብሮት አንድ ዳቦ ቆርሶ የበላን የ20 ዓመት ጓደኛ መክዳት ምን አይነት ጭካኔ ነው?ምን አይነት ፍጡር ቢሆን ነው?እውነት ከሴት መሀጸን ነው የወጡት ?የሰሜን ዕዝ ጓዶች አንረሳችሁም።ከሀዲዎችም የእጃቸውን ያገኛሉ,1,1,1,0,1,1
amh_0a864a75edf25a2b490bd508a07abea3,@USER ለዚህ የሁሉም የተከለከሉ ባለቤት የሆነ ካሓዲ ኣውሬ ኣመለኛ ቡድን ለፍርድ ማቅረብ እንጂ ሌላ ምንም መፍትሔ የለም። ምክንያቱ ኣመል ምስ መግነዝ ይብሉ ወለድና።,1,1,1,0,0,1
amh_784ab87f8d373d7b92f02d9d6f063d1b,ስግብግቡና አረመኔው የመቀሌ ጁንታ . የኢትዮጵያ ኑረምበርግ ላይ ብቻ ነው ለንግግር የሚቀርበው። #አባመቻል #Ethiopia,1,1,0,0,1,0
amh_795fb46d86ae88c3094f5470e5daad7e,ለ ህውሀት ከዚህ በዋላ ሽንጥህን ገትረህ የምትሟገት ከሆን ተበዳ ነው የምልህ 500 civilians አማራ አርዳለች ማይ ካድራ ላይ ያማል!,1,1,0,1,0,0
amh_b3f149e6cd209cc20d1ba4d7f5cf85f3,@USER የዉሸት ድራማ ደርድሩ እንግዲ ምስኪን አማራ ሞተ አንተ ለስልጣን ጥምክ አስፈጀከዉ,1,1,0,0,1,0
amh_ee8946d631c6b9dfdc3390d406816896,በዛሬው ዕለት የማይካድራ ከተማ በመከላከያ ሰራዊትና በአማራ ልዩ ኃይል ቁጥጥር ስር ውላለች። via @USER,0,0,0,0,0,0
amh_6089c2769cd031773bae4ce0af2803ca,@USER አትለጠጥ ሊደራደርልክ ነዉ ዛሬ pricondtion አቅርቧል ነገ ያላላዋል የአማራ ህዝብን ተማምኖ የጀመረዉ ጦርነት እንደማያዋጣዉ ገብቶታል,1,0,0,0,0,0
amh_6b624dd57de26427b6152a2fb9fa309b,Thread - 1 . @USER ወይም እሱ በሚቆጣጠረው መገናኛ ብዙሐን የሚነገር አንዳችም ነገር አላምንም!!! በማይኻድራ ተፈጸመ የተባለው ጭፍጨፋ ከተፈጸመ እሱ ራሱ ያንን ጭፍጨፋ ላለመጸሙ ማስረጃ የለም።,1,1,0,1,0,0
amh_516819795b4c20e90b049c96d1324171,@USER የተከበሩ ጠ/ሚኒስቴር በአስቸኳይ ህወሀት እና ሸኔ አሸባሪ ተብለው በፓርላማ እንዲፈረጁ እና የሚያስተዳድሩት ንብረት መንግስት እንዲወርሰው ቢደረግ,1,1,0,0,0,0
amh_1b8bf1abf35b9772f7a4e4feb20122d1,@USER 27 መዝረፍ እና መግደል የለመደ ወያኔ ዛሬም በትግራይ ህዝብ ትከሻ ተንጠልጥሎ የሴይጣናዊ ስራ ቀጥሏል,1,1,0,0,1,0
amh_6d09ed20e14573428d4bfd7527ea1a9c,@USER ዛሬ የሰማነው አረመኔያዊ ድሪግት የፈፀሙት እና ያስፈፀሙት ሰባዊነት ያልፈጠረባቸው ጁንታ ለህግ መቅረብ አለባቸው,1,1,0,1,0,0
amh_23bdc94bffec6c2a1a04991c839028e0,@USER የሸርሙጣ ልጅ ቡሽቲ አይደለም ባንዳው ጄኔራል አንተ አንድ ቀን ለህግ ትቀርባለህ,0,1,1,1,1,1
amh_8e9fee73db41281c53b989bc74631ab9,@USER @USER ሶስት አመታት ደንፍታ በ 1 ሳምንት ውግያ ገላግሉኝ፣ ለገላጋይ እከፍላለው . ብላ ኡኡኡኡ.የምትለው ወ/ሮ TPLF አይደለች እንዴ???,1,1,0,1,0,0
amh_32d982df079c78b7b793a5f5c89bd91a,#TPLFisTerroristGroup . የዚህ ዘመን አረመኔያዊ ድርጊት ሰው ያልሆነ ፍጡር የማይፈጽመው ጂኖሳይድ,0,1,1,0,1,0
amh_a9a522e31f04e0835feb0ef953f5c11c,ስግብግቡና አረመኔው የመቀሌ ጁንታ ተላላኪ የነበሩት ጠቅላይ ሚንስትር ምን አሉ ዛሬም?,1,1,1,0,1,0
amh_e9156d70d33e3dfb2848711f6955000b,@USER ይህ የታረክ ጠባሳ የሚጠገው በፍትህ የበላይነት ብቻ ነው። #TPLFisTerroristGroup,0,0,0,0,0,0
amh_3d66a9d5f06236834a15df22e9b7b8f0,ለሐገር ሰላም ያገባኛል ይሄ ጂንታ ሕወሓት ለህግ እስኪመጣ ድረስ እያንዳንዱ ህብረተሰ የየራሱን አሰተዋጽኦ መበርከት አለበት እትዮጵያን እግዚአብሔር ከጡት ነካሽ አውሬ ይጠብቃት አመሰግናለሁ እትዮጵያ ለዘላለም ትኑር ።,0,1,1,0,0,0
amh_cf2fc545be9544c32655cd53fdb4a520,@USER ፈጣሪ ሆይ ስግብግቡን ጁንታዎች አንተ ከሰማይ ሆነህ ፍረድባቸው ።!!!,1,1,0,1,0,0
amh_e2ad3b0b8bdc76d0e68693653fa57ab7,@USER አንተ ሰውዬ ምነው ሰው በለው ወያኔ እኔ ነኝ አልክሳ?,0,1,1,0,1,0
amh_fa0488da883f4d55b493a6730de0e1cc,@USER ፈጣሪ ሆይ ትራፕን ከወበሩ አውርደህ መሬት ላይ ያስቀመጥክ ኣምላክ ጁንታንንም ከጠቅላይ ሚንስትራችን እግር ስር ጣልልንን አሜን,1,0,1,0,1,1
amh_20f69648bd644ddfa0ea56938fafd6f0,@USER እንዴዚህ የሰውን ልጅ በጭካኔ ከሚጨፈጭፍ ጨካኝ አረመኔ ማፍያ ቡድን ጋር ድርድር የለም::,0,1,1,1,0,0
amh_16df45b84088cd0d09ca4fa3a0e5f35c,ግደል እንዳልልህ.ሃጢያት ነው አውቃለሁ አትግደል አልልህ.ጨካኝ ፍጡር ናቸው ፀሎቴ ጠፍቶብኝ.ቀና ብዬ እያየሁ የፍርድህን በትር . እጠባበቃለሁ!,0,0,0,0,0,0
amh_dbad57929d38d0d1151835ea4dba5def,ከጠላት ኃይልም ብዙ ሰው ሞቷል ያሉት ሌተናል ጀነራል ባጫ አብረው ምሽግ የነበሩ፣ አብረው በሻዕቢያ ውጊያም የተሳተፉ መልሰው ጦሩን እንደወጉት አስረድተዋል,1,1,0,1,1,0
amh_f3cac389a389169c468d54c4f81c39f1,@USER እንደ ጀርመን ናዚዎች በዘር ማጥፋትና በአገር ክህደት ወንጀል መጠየቅ አለባቸው፤ እርቅ ብሎ ነገር ሊኖር አይገባም፡፡ ሁሉም ተለቃቅመው ለፍርድ መቅረብ ይኖርባቸዋል፡፡,1,1,0,0,0,0
amh_0c6a3dad753efa91c15bf51299e6cd82,#Maykadra የ #TPLF ታጣቂዎች ሰሊጥ ለቀማ በሄዱ የወላይታ፣ የኦሮሞና የአማራ ብሄር ተወላጆች ላይ ጭፍጨፋ ፈጽሟል።,0,1,0,0,0,0
amh_daaa17de95e8b363f922dbf3b0fbfbd1,ሰይጣን ራሱ ይህን ግፍ አይኑን ሞልቶ አያየውም?? አረመኔዎች??,1,1,1,0,0,0
amh_960f4657eb6fbbcf6f3089da4a966d9b,እስከዛሬ #StopAmharaGenocide ስንል የነበረው በማን እንደሆነ ዛሬ በግልፅ ተረጋገጠ #TPLFisTerroristGroup #Genocider,1,1,0,0,1,0
amh_2988de091ee8e30887fadecac80200f4,የአማራ ልዩ ኃይል ከእንግዲህ በኃላ መማረክ ሳይሆን የምታረገውን አንተ ታውቃለህ . ደም በደም . ይመለሳል . #Ethiopia #Amhara,1,1,0,1,0,0
amh_079c8b0749507eb1f74be6177db30599,እኛ ሶስት ክፉ ጠንቋዮች ነን ፡፡ ዛሬ ሰዎችን መስዋእት እያደረግን ነው ፡፡ ወደ ሰማያዊ ጨረቃ ሰለባ ሊሆኑ ይችላሉ,0,0,1,0,0,0
amh_c64ebd252d609eb7be883928cab715d0,አወ ለ ኢትዮጵያ ገና መሰዋት እንሆናለን እኛ አማራወች ምክንያቱም አያቶቻችን ሲያሳድጉን እንደሰዉ እንጂ እንደክልል እንድናስብ አይደለም ቀርፀዉ ያሳደጉን,0,0,0,1,0,1
amh_537fee8347afce1fd8902c12b83bb5c9,መከላከያ ላይ የተፈፀመው ክህደት 27 ዓመት ኢትዮጵያ ያለፈችበት ዉርደት ማሳያ ነው። ለጁንታ ምንም አይነት ምህረት አያስፈልግም!,1,1,0,1,0,1
amh_15284f1a80759b1249ac1a486d14954d,@USER የህወሓት እና የኦነግ ጸረ ሕዝብ ፋሺስት ቡድን ተጠራርገው ለፍርድ መቅረብ እና ኢትዮጵያን ነጻ ማውጣት ግድ ነው፡፡,1,1,0,1,0,1
amh_444a191243cdce1588bb5446b6231fc9,የ ትዊተር ዘመቻ መጀመር ይኖርብናል ገለልተኛ ነኝ ጅኒ ቆለጥ አይሰራም #TPLFisTerroristGroup #Genocider,1,1,0,0,0,0
amh_9b17270945cce421a1a656719d51c49b,@USER ህወሃት አሸባሪ ተብሎ በፓርላማ ይፈረጅ።,1,1,0,1,0,1
amh_f51c785a213929a43038d321bd77788f,@USER @USER እንዴት ነው ግን ዳይፕር አላለቀብህም አንተ ጅንታ ባንዳ!!!!!,1,1,1,0,1,0
amh_237911d28837f2e1271ed998217bd2f6,@USER ሰይጣን ራሱ በነሱ ክፋት ሚገረም ነው ሚመስለኝ??,0,1,1,1,0,0
amh_c849bd5a909b8f78ccd33189ac6b4fec,@USER ከሀዲው ጅንታ ታሪክ ይቅር የማይለው በሀገር መከላከያ ስራዊታችን ላይ የፈፀመው ግፍ ለፍርድ እስኪቀርብ ድረስ ድጋፋችንን እንቀጥላለን,1,1,0,0,0,1
amh_268624e3511af2bf67398eda2c3c67f1,አራጆች፣ ገዳዮች፣ አረመኔዎች፣ ከሀጂዎች አንድ አይደለም አስር ሞት ይፋረድባችሁ!!!!,1,1,1,0,0,1
amh_4a5c0df24716902f8f7a57be9506fe2a,@USER ትህነግን የደመሰስክ ቀን በወርቃማ ብዕር ታሪክህን ትፅፋለህ የኢትዮጵያ ጠላቷ ወንበዴው ትህነግ ነውና ድል ለኢትዮጵያ ሞት ለከሃዲው ትህነግ,1,1,0,0,0,1
amh_a483057cb2f546982c1b150367472aa3,@USER @USER በትክክል ሌባ ጁንታውን እራሱ የትግራይ ህዝብ አሳልፎ ይሰጣል ብየ እጠብቃለሁ,1,1,0,1,0,0
amh_e97ea7e61757c2c128421c42be42ba47,@USER እረ ሌላ ጠላት አልፈልግም !,0,0,0,0,0,0
amh_fd7115f32260e0d41ba5fe6324ab18fe,የሞቱብንን፣ የሚሞቱብንን፣ አድገውም ሆነ ነገ ተወልደው ይህን የእኛን አረመኔ ዓለም የሚቀላቀሉትን ከጥፋት የምናድነው ስናሸንፍ ብቻ ነው፡፡ ማሸነፍና ማሸነፉ። #Genocide Amhara people,1,0,0,1,0,1
amh_978b42c9652d2ba95b6af869fcf407a4,@USER @USER ቆማጣ ወያኔ ከዚህ በሁዋላ ቀን ጨለመባችሁ የትአባታችሁ,1,1,1,0,0,1
amh_1be7ff93d33152e3bd580c49675ff706,ወያኔ በመከላከያ ሠራዊታችን ላይ ይህንየመሰለ ፋሺሰታዊ እርምጃ መውሰድዋ ቢያዛዝንም :ከላይ የተሰጣት የጨረሻ የሞት ፅዋ መሆኑን ሰናስብ ደስ ይለናል ።,1,1,0,0,1,1
amh_68ec57e1be328e881e1aa72461da5b54,በወያኔ የማይረሳ የትውልድ ጠባሳና ግፍ የደረሰበት የአገር መከላከያ ሰራዊት በዘመኔ እንደዚህ አይነት ግፍ የፈፀመ መንግስትም ሆነ ህዝብ አይቼ አላውቅም የአለም ህዝብ ተመልከት,1,1,0,1,0,0
amh_3cb2371587d09a65c92eda9a0e48b7ea,@USER ዛሬ ከአንተ ጎን ያልቆመ የአንተም የእኔም የሀገሬም ጠላት ነው፡፡ አንተንና ሀገሬን የጠላ ይጠላ ብድሩም ይድረሰው፡፡,1,0,0,0,1,0
amh_c57ee008b0c7feef29495a13ad54f22a,@USER ኣንተ ውሻ ኣንተ በውሸት የትግራይ ህዝብ በ እውነት እየተዋጋ ነው እንደ መንግስቱ የ መሮጥ እድል ኣታገኝም,1,0,1,1,1,0
amh_f748d5e7a81b3a4ed7adf9b5ceb6cf7a,እነሱ ያገኙትን አማራ ይረሽናሉ . እኛ የእነሱን ቁስለኛ እንኩዋን ሳይቀር እናክማለን የተማረኩትን እንንከባከባለን . ሁሉንም ሰብስቦ ቤንዚን አርከፍክፎ ማቃጠል ተገቢ ነው,1,0,0,1,1,0
amh_13ba834e197126c28244c77c6e8aa957,ሬሳ በሬሳ እየተከመረ አውላላ ሜዳ ላይ እንደተዘረረ ህዝቤ ተጠያቂው ማን ነው ይልልኛል እኔስ የጨነቀኝ የሟችን ቤተሰብ ማን ያረዳልኛል ?? (ትግስት ሸዋረጋ ሁሴን),1,0,0,0,0,0
amh_af9e0f1b2b5defb9d13a89cf3de7112e,@USER አሸባሪ ያንሳል ገብርዬ። በዘር ማጥፋት ወንጀል ነው ስማቸውና ምልክታቸው ሳይቀር የሰይጣን መሆኑ በህግ የሚደነገግባቸው።,1,1,1,0,0,1
amh_0097baccf38ef3c0949a2e636680d9dd,የትግራይ ህዝብ ራሱ አሸባሪ ነው,1,1,0,0,0,0
amh_b1ff5934833541675d67ce4ec13a6e1f,@USER ይህን ልክስክስ እደከፈላችሁት እናውቃለን ዳሩ ሰፊው የኢትዮጵያ ህዝብ እናንተ ጠላቱ እደሆናችሁ እናውቃለን የተጨፈጨፉትን አማራዎች ደም ይመለሳል በዚህ ሁለት ቀን,1,0,0,1,1,0
amh_bb40343d1896193a0f5832074aacd4eb,እነሱ ለእኛ ካልራሩልን እኛ ምን ቤት ነን ለእነሱ የምናዝነው . በወሎም በሸዋም በጎጃምም በጎንደርም የበቀል በትር ሊያርፍባቸው ይገባል . ህወሀት እና ትግሬ የአንድ ሳንቲም ግልባጭ ናቸው,1,0,1,1,0,1
amh_3547fe814e6e6fbd3d04cea61b1ba92b,እኔ እኮ የሚገርመኝ የእነዚህ አረመኔ ወሮ-በላዎች ሀፍረተ ቢስነት ነው::,1,0,1,1,1,0
amh_c7fc474776e078b3aa914c83cebc564a,ጁንታው ተስፋ እንደሌለው የምትረዳው ጓንት አውልቆ መግለጫ ሲሰጥ ነው,1,1,0,0,1,0
amh_1dbedddd6cae8eb76a2bbbd5e1ef57b8,የሞቱትስ ልሳን የላቸውም። ቁስላቸውንና ሃዘናቸውን አይነግሩን። የህወሃትን ጭካኔ ለማየት ግን መከላከያ ፋኖ እና አማራ ልዩ ሃይል የገቡባቸውን ቦታውች ህዝብ ደስታ ማየት በቂ ነው። ክብር ለነጻነት ታጋዮች። #Ethiopia,1,1,0,0,1,0
amh_6d955170d72dab631b25757f291f0d8f,ዛሬም መከረያው የአማራ ህዝብ ከጎኑ አለሁልህ የሚለው ጠንካራ ድርጅት አጥቶ ሲሞት እንኳን የሚፋረድለት አጥቷል። #Maykadra #ማይካድራ,1,0,0,0,1,0
amh_fdd7b2463f9bd6e42273e987cd5c3961,@USER @USER #የህወሃት ደም አለብህ አልፈርድብህም። የአባትህ #የዲያቢሎሱ_ህወሃት_ሌባ ልጅ ነህ። ምድረ #ስግብግብ,1,1,1,0,0,0
amh_c9b63c7ebfcffce178365d2f834b7cd8,@USER 2/2 በባጫ ስልት መሰረት በብዙ የተወከለ በብዙ ቂሙን ታጥቆ ወያኔ ላይ ይዘምታል::አለዚያ ዜናው ሁሉ ቆርፍዶ 3 ቀን ሙሉ ሁመራ ዳንሻ ብቻ ይሆናል::,1,0,0,1,1,0
amh_f752e0c5eaf5a3e02a5c854f23ecfeea,@USER እኔ በሀገሬ ጉዳይ አልደራደርም ???? እናንተስ አልደራደርም የሚል ቆራጥ ለሀገሩ ይቁም ባንዳን ያጥፋ,0,0,0,0,0,0
amh_59391ee9a08aa40d7c730053dce44402,የጠላት ወገን: ዌይት፣ ኢጂፕት ወገኗን ይዛ ገባች እንዴ? ኢን ማይ ማይንድ፣ ሁለት ወንድማማቾች ናቸው አንገት ላንገት ተናንቀው ያሉት።,0,0,0,0,0,0
amh_d4f8094ad4fa1129f01666fe898b383f,@USER ሲያምርሽ ይቅር ዲጅታል ወያኔ አቦ ነቄ ነን ይልቅ ወደ ልብሽ ተመለሽ,1,0,0,0,1,0
amh_fc05144eadad86c3bdd06664c76eda53,የጁንታው ፀሐይ እየጠለቀች ነው ጠ.ሚ ዐብይ አህመድ via @USER,1,0,1,0,0,1
amh_1253ab4c525b5f10f58dbd48fa7764c7,@USER የኣማራ ምልሻና ልዩ ሃይል በማይመለከተው ገብቶ እያለቀ ነው ።,1,0,0,0,1,0
amh_4c44e2eff55a0baf6631874c1c7afafe,ይህ ማካይድራ ላይ ህውሃት በግፍ የረሸናቸው ሲቭል ወገኖቻችን ናቸው ይህንን የዘር ማጥፋት ልናወግዝ ይህ ማፍያ ቡድን ለህግ እንዲቀርብ ድምፃችን ልናሰማ ይገባል።,0,1,0,0,0,0
amh_805735670d0af1b9813b703edd80f1fb,ይህን አስቃቂ ግፍ እያዩ ዛሬም ወንድማማች መሃል ጦርነት አያስፍልግም ለሚሉ ወይ ከኢትዮጲያን ጋር ቁሙ አለዚያ በግልጽ ትህነግን ደግፉ ይኽው ነው !!,1,1,0,0,1,0
amh_fda959720febf4cfc2d0d35ef0548765,@USER አንተ የታወቅህ የኢትዮጵያ ጠላት እንደሆንክ እናውቃለን ። የኢትዮጵያ አምላክ እግዚአብሔር ይፍረድብህ ??,0,1,0,1,1,1
amh_bfae79d3aa77b21d4aacdd3d1ea1811a,እና የሰው ልጅ ማሰብ መቻሉ ነው እንደዚህ የአውሬ ተግባር አንዲሰራ ያደረገው?? እንቅልፍስ እነዴት አንተኛ እንቅልፋቹህም ድራሻቹህም ይጥፋ አቦ።,1,1,1,0,0,0
amh_787b4b16a2b212176c96d9ab12dd9eeb,@USER አንተ ሰይጣን ፈሪ ይህ ነው የናንተ ስራ በጠመንጃ የገጠመህንማ ቀሚስ እየለበስክ ትጥቅህን እየጣልክ ታመልጣለህ የፈሪ ዱላ,0,1,1,0,1,0
amh_c66f652f49751ba36ea6344177eeb8ad,@USER ይሄው ነው: ጠላትህን ሰብረህ ስትጥለው ነው ማጥቃት ዋጋ እንደሚያስከፍል የሚገባው: ትግራይ ክልል ያለ አማራ ከተነካ አማራ ክልል ያለ ትግሬ መነካት አለበት,1,0,0,0,0,0
amh_85c2ffe3a8b77328de029e6f220ab80d,@USER ሌባ አትቀባጥሪ ጦርነቱ የእድሜ ልክ ትምህርት እንደሚሰጥሽ እርግጠኛ ነኝ ነፈዝ,1,1,0,0,0,0
amh_26db581203a88431bbeed04ee13f347a,@USER ይህ ነው የድል ዜናሽ አንቺ ሌዝቢ ፈሪዎች ጠመንጃ ይዘው የገጠሟችሁን ጥላችሁ ፈረጠጣችሁ,1,1,0,0,0,0
amh_9a9935940016d445bd622fc9eae3c4f6,ነፍጠኞችት ክፉ ከመሆናቸው የተነሳ የወንድሞቻቸውን ሬሳ እንኳን የኛ አይደለም በማለት በግልፅ በመካድ ላይ ናቸው . ዘይገረም,1,1,0,1,1,0
amh_dc2d8ff27b3e0289a88486b744b1522a,@USER ሰኒ የድል ዜና ያልሺው ለካ በማይካድራ የተጨፈጨፉት ያልታጠቁ አማሮችን ነዉ:: አየሽ አይደል የ አማራ የሞራል ልዕልና: የማርከዉን የትህንግ ወታደር እንዴት እንደሚንከባከብ ዓለም አይቷል,1,1,0,0,1,0
amh_ad7b91ac6d8de790f62ea17233d1ab36,@USER እረ ተይ ራሄልዬ ክፉሽን ያርቅልን.ፀበሉ ለስኬት ነው እንጅ የለብሽም by the way በጣም ጎበዝ ህልም ፈች ነኝ,0,0,0,0,0,0
amh_c5dbbb2e14807538752ed1e08999d0d9,@USER የትህነግ ወታደሮች ሆኑ እንዳትይኝ ?,1,0,0,0,0,1
amh_5da7fe341fc8ad98117b33663d46503f,@USER @USER ሰር . ምነው ምነው ዜዶ ይሄንን ባንዳ የሽብር ጨርቅማ እረ ባናቱ ይተከል የእንግዴ ልጅ በለው,1,1,0,1,0,0
amh_e5d9c99caeb54d2c120949d1a3c91d89,@USER አማራ ወገናችንን እስኪጨርስለት ነዋ።,1,0,0,0,1,0
amh_dffa1f70eefcbcada22402f42ef70d37,ትግሬ ስለሆንክ ብቻ ዘላለም እንደ ሀይማኖት ይህንን አረመኔ ቡድን ጁንታ የምትደግፍ የመጨረሻው የሁላችሁ ግብአተ መሬት የሚፈፀምበት ሰአት ላይ እንገኛለን ።,1,1,0,0,0,1
