id,text,language,language_name,true_label,llm_label,confidence,reasoning,polarizing_features,us_vs_them,moral_language,hostile_tone,error
zh_585ae382cb1509ea0c1a3b48d32528d7,我是岭南山区的，其他的不说，我觉得自己长得还可以� 湖南人 与广西交界处,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_bd23fad24c9a59b8fda635429568743f,具体里边的情况你不知道，我给你说估计得说很久，,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_d4117195893a6c396484946b108240b9,中国人是黄种人，但不是所有的黄种人都是中国人。中华人民共和国的崛起是中华民族的复兴,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_4beb100489d031072f9dc09aa567a509,人家没说山东人，并不是地域黑。扣帽子可不好。就好像，提北京大学就是黑北京人吗？,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_56285f31071525c3811d67c2b47040c7,在油管上看到A7的设计开模视频，内饰确实是个亚裔小哥,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_afb26bd8a27c823b1aa1ac050dec474a,话说哥谭里的飞虎女虽然也是黑人，但是颜值也很在线,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1583340a9edcb0dc28be4968d1bf90d2,贤惠本身并不是什么贬义词，只不过在这个网络横行的时代，已经没几个词算是好词了。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7cdfa6da9e7cc022ca061bd7cedefdb1,我也是湖北的，并且孤身一人。你还有家，有家人，挺羡慕的。给你加油！,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f3e6725fe3bcf87a134c5c104ad0a0d8,我一个人 是吃夜茶在揭阳，可能比较小笼10笼左右，，川菜我也喜欢，不过要去四川吃。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b7cc6629e95d647afb972ed00c4b62fa,以前跟男的恋爱过，没有跟女性谈过恋爱，有过暗恋的女孩子（应该？,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2f1cb63700e04a5dfdba5f48ff6142eb,"2013年美国选秀节目黑人女歌手一首励志歌,MV里有减肥成功，抗击癌症，等等。有哪位知道，谢谢！",zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_a0b6796392a0d81ed97aca6285099cbf,视频很精彩，而且那给黑人小伙子也确实有天分有毅力啊,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_41f5bd6a0640fee7ff2e2f26a00e044b,我每周都去福利院做义工，发现欧洲的福利院里好多黑人小孩儿，特别可爱,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7dbdee913c273218a8c79f28f2e39cc2,答主是贵州的？我也是贵州的，一看到这个洋芋我就想到了。|ω･) ̑̑༉,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2a176ce05bccf8a49045d83e99756bd3,我觉得挺好看的啊，萌萌的男孩子穿的萌萌的风格了。有自己的感觉挺好的,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_a34f38c38bfd64f512f9372e9f198f91,不是，我的意思是初恋或者女神都是一样的不是说初恋是女神[捂脸],zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6f10f6924f49d5a76e6372827981e01e,请问知晓四川省教师招聘哪些地区招考没有专业限制吗？我是财务管理专业，想考小学教育，但是大部分地区都有专业限制,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_88a75f910360f18e30c6f06c94fc9575,是的，银行卡其实也是非常方便的，就像香港的八达通卡，其实都比手机支付方便，,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_319819c1cc6dd19685187f0a28f3831d,兄弟说的好啊我虽然不敢说但是我给你赞我管有没有女孩子关注我（滑稽,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ba8721e5c13f4430b6969f6d0ddd4f26,左下亚裔比较帅，还有刚来找座位的蓝T小哥哥,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e7afe63fbf5d70b59908607d24547414,林书豪真的完了，作为一个亚裔很励志但是这次的伤非同小可。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_415ec76de6a3f12b6c3157a14dd1fee2,我看哭了祝答主早日找到幸福呀～也希望我现在遇到的这个男孩子能从一而终,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0189f7eec126b86bba09beecf01ad4d5,mv一开始是黑色的背景，一个白人在唱，然后还有个戴着耳机的黑人唱,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_87b5de8fecf3e8c8948500f85d4545b5,广东人在外省读书，慢慢重视粤文化，看到这真的很感动,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6ee1f5d324f495923210ce2bb732d77d,青海的铁管就是变成赤铁矿的木化石，河北也有，我捡到过。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_cc20ce2ea17b1bfcfdb04ff2cba31bad,还缺170以上的女朋友么还是你想要一米八的哈哈哈哈哈哈啊哈,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_99807b0577fe8265502fc4a096eea789,真的好好吃哦！那个卖夹糕的老板回浙江老家之后让我难过了好一阵子。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f6d6905d075703e9fb687ca20f94c464,已经演啦 最新的铁血战士就有他吧 还有黑人兄弟,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e2367e74c55b8441dbb1ec642db9896a,配图这美女感觉有点像欢天喜地七仙女里面的阴蚀王[捂脸][捂脸],zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_74dbb3af10ac5f059df369bb7897de05,我认为不是，是原始亚欧大陆的混血人种，偏向于黑人，但鼻梁较高。很漂亮。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_46a88babc2e49b74119c6c9af78b5556,快手上的，男孩以前老和一个非洲黑人演小视频来着,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_40d8c1dcc08d21d77796bcac007cd0e0,可是我觉得台湾红烧牛肉面也不是特别出众呀，下次去台湾再吃一顿吧,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0b0ffeb298bb032c555db395f2af9767,对呀，物理压轴题山西二十多年没考过杠杆了今年考出开了，这也能押到？他家上辈子算命的？,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_569a80fb2768e8872def402532e2f508,每次我说贛B别人用异样的眼光看着我的时候。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_8ac89dd766a0292e21171ade5bb1115f,你不觉得这男的是不合时宜在耍逗比逗女孩笑吗他自己的口语错误正常人都一目了然吧,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_453647b68ed1d7eaf9716ee6920b16aa,黑人拯救世界的好电影多了去 举个例子:黑衣人[赞同]好的电影真的是艺术无国界,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ef8699c9ca8b68d83f10cec36c420cbf,可能他们这个少女感的意思是说，在他们这个年龄阶段里感觉算少女,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_08070deb9e90cd790442294b5cbc6612,楼主思路很清晰，说的我也是和你一样的黑人问号脸。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2cad2845afd68a66c99acdc680ac8d26,我是一个男的，来这里看看对自己有优势的专业。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_d4fd53e9ff262d39200a8312cff74f29,这几个分高啊，西藏不了解，石河子基本上是最低了。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6908922eb2fc67b57cfe74ee946419ef,跑男之前到苏州也想到我们学校来着，我们校长拒绝了，班主任也是一脸不屑,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f50da091114e1b2d519993a2d4d3a283,nh恐怕只有sm能同时拥有多个女团并且资源不冲突，其他的 额不看好,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2bc8d8482d9a6cb522d6be925231cbe8,要是贵阳发生的每件事你都听过会不会觉得更奇怪～？,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b9a08430fedf581b3145e234ac6dbbcd,我在山东的时候，春天就会强迫严重。后来念书去了武汉，春天是没事了，一到冬天就抑郁。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7c6ae2670b244ee64b4ab4b1e756b855,我也觉得她也就是一个邻家女孩的感觉不晓得四千年这个梗从哪来的,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c4871ff15b3224533121e03a97f05f43,我觉得有颜色都干扰游戏平衡，直接纯白地图纯黑人物，方块地图，这些问题都解决了,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_4d9ffe3218116929215c39afa8409c33,瘦了以后，我爸整天喊我 女神 ，以前都懒得和我多说话的,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_bcb9ea9c28323fb56f343e94659a3d8b,这不是果子吗？河南人路过，小时候当零食吃。还好吧，是有点甜，也叫江米条,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_879b9ae6bf387a78bf2c6b68a5a3fc2e,请问你在上海哪家医院清的闭口呀？我以前在老家会做，但是上海不知道哪里靠谱了...,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_acfb0924505b35ae0b5414c3eee309f6,唐僧是什么梗，达摩祖师是玄奘的祖师爷呀。再说啦，达摩是个印度人。[调皮],zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_5bf59d740eedbc09567bfeb83303ee2d,我是让了小女孩她妈和她外婆，才继续走的，结果小女孩突然冲出来,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e34680b9ee0a0d1767732978a73a1520,我，手机11303张照片总数，除了明星外，没有一个是男生。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_22fa89ec38d600667294124f7033f637,挺好的啊，个人比较喜欢Facebook的小组功能，氛围比较好，还让我化解了对台湾人的误解。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0d5a92d30c9211e5f5a466337911775e,这二年下雨下得我们土生土长的浙江人都要疯了，我要把女儿嫁外地去，以后好去躲躲雨和冬天,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c61ec8ec247b682dd326b167a75fc902,吴语也有不一样的地方呀～感觉浙江一些地方的吴语和苏南苏州之类吴语几乎没啥一样。。。。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b2c4961e01bed048b60e01fba2c4c431,我滴个乖乖，张楚岚标签是山东临淄人呐！( ¨̮ ),zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_59d93b1764b83e2d30279a5f02bb28cf,通州人民表示交通是真滴差，玩的地方全在西北角[捂脸]希望环球影城早日修好[大哭],zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_d5c6a4bdc027517ed0e5d336da01ca6c,但是感觉有点恶心啊，这都能下嘴，这个男生好惨,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0b33d3114e8389a7e858c2d45e894818,说过了，江苏南京，某水性涂料公司，我的，没几家，去查吧哈，我等你电话哦,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_5666f831bb90c2fed10db25e433c1b49,不只是黄种人做不到，到目前，是除了他没有人做得到。他还是100米跨栏的世界记录保持者哟。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_73f538f0a6f52d05d66e2a7a32b35d57,很有名的，你感兴趣可以搜一下成都黑人中医，很励志,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_18f8d7d379495b227af6db2e18a2e4c4,欢天喜地七仙女里的老四，我最喜欢她了，绿色裙子，好仙好美～,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6e790b0cb08870d89e10e3a0da4e2e36,我朋友特能喝，第一次去女友家家把老丈人喝得与他称兄道弟...,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_5fff4b6aa911f6516c48173955b41869,这部剧谈不上侮辱智商。至于大山深处的女人那部私以为确实是侮辱我的智商。你看看事件原版和电影版以及类似的,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_078b8a9cba66e389920b0984915a0ac6,没有啊，我在天津，抢购的前一天晚上去定的，交100定金，第二天就提到了，8+128蓝色版本,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_14a8ad1f905235e0e84ba7de75363a72,喜欢Estée和她的亚裔男朋友还有他们的狗狗！！！,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_8fac890386042a304338c4e2c7061c02,刚开始已经说因为这个男生打架把他炒了，怎么吃完饭上车男生又说自己可以辞职，,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_fecfcdeca47e3cbb6d2ee3dbba5d59af,等等我突然发现，说好暴雨，为啥女主一死太阳就出来了？他们还不跑？,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_70379f931be2b5a28d2a95f0a6ce8532,不不不，有必要问一下。。睡了也不一定是女朋友,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_917a50891ad9bdcca612cccc659f928a,想问下小姐姐去哪家做的呀？上海九院太黑了不知道该去哪家正规的,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1a2a14ff095578fef1b9b8fd7540be42,王朔的我是你爸爸看得我一个十八岁的花季少女共鸣感无敌强烈.....怎么回事？,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_009ce38c068710444cbc0749b4e461aa,相当专业了，都没人笑，最后那个黑人小哥摇头晃脑若有所思的,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_593090eca0a4382975b748f7c227a72c,抹了，不过是在我不在的时候用的，估计是内心有个傲娇的男孩子吧╮(￣▽￣)╭,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0dcad91454a8633f5d1a777c23e1e208,"作为一名生活在中国的男性，你在何种场景下感受到歧视？,-,调查类问题",zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7cbc0bfa73dedd1b9a06f6240d42db80,嘿同学，我也是江西的，你是哪一所高中呀？我高中的情况和你差不多,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9367485e4d36591be6dd259d27c0cbb9,失恋的人又来看了，说好的每晚十一点更新呢。哭泣。和前男友一样不靠谱啊喂。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_06b761f73bd14ebb8a0f7ecb54106401,我家在宁夏，可以买到正宗中宁枸杞，有需要的话哥们可以帮忙采购,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_612dfe0986155acddaa7ec14f8df53c6,小时候看这个，当时真的感觉是女神级别的。还有白娘子赵雅芝。。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_4abdc921defa1847804680b927cb98f6,东北人 哈哈 电视是一个让人又爱又恨的行业，不过如果做这个行业，北京显然平台最佳,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ce11a5e34e3090d80571e7772bad5d72,考研的人现在真的很脆弱，羡慕你男朋友有你，我们单身狗只能自我治愈,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0c9edc2e8f1460bdda545091411f868a,贤惠是社会价值观，即从一个人到家庭成员，到家族一分子，到社会公民。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6f59b76fc3fcd09d9e491da40e8294bf,你说的我都发有房源[爱] 广西南宁租房找我，不收中介费。只为了混口饭吃,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_5576d591df262e2c2042a297255c1ff2,因为是从看天才开挂少女衍生出来的爱好嘛，我姑且也就这么算啦,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e9456995b290d4bcdd1b25aa9744fa1a,作为一个重庆人觉得这种脏话非常恶心，而且本来就是两个人吵架还没得啥子得，但是一带妈带娘就会加大矛盾,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_4e0d4865f4f629d4daf375361a12c852,那啥，新疆是10点上班的啊，客服真的是新疆的吗,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c8648f2096e5142ad135e7d2f0a6121f,我也喜欢拽女孩头发，直到有一天我好奇的拽了一下自己的头发,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_347eecee4ba56e82c5ab7dab90569124,严重。 最近碰到这样一位客户，99年，21岁，严重的躁郁症。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_109e2966d568de11e574f673fc13d57f,室友是河南人，没有任何歧视，玩很好啊，他有时候都自黑开玩笑。 别介意,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_44037630a74d93de5989a39edf422ced,作为一个离开云南念书的人，看了以后已经开始流口水了。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9da2d92d2322a8d212ddc9765c47d0bc,此情此景，我可能会进监狱 但是，为什么要找这样的一个女朋友呢,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e43131d601a9f05a67e5d6b6375a1c85,我女朋友家就是因为家里太保守，从12年能买得起上海内环到现在只能买中环。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_bbb0f951efacb7526b90b29a56f27980,同在上海，怎么看你们都比我惨一点[流泪],zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1205856bf36910c3074a87fcb943fe2f,因为咳嗽被骂这是真的过分！ 不过我现在高中寝室里都是小仙女开心,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2fc4295bd90f8d817f55d0edd3c8f836,阿里联合雀巢制定标准，你觉得主要是为了什么？？难道为了发展云南咖啡吗？,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6513c096b4bd07bb4c4fdf215248e9a1,看到有人拿老实举例，我还是挺高兴的，因为我也想用老实举例来着，嘿嘿。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_894b302bbbe9dc1eb101c9c902ef5ce7,个人认为演技不错，暴走神探里的占士吴简直演技爆发，体现了他演反派和霸道腹黑人士的潜质,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_01da6e84f7f2665b24e585c1bb3513d8,分享啊分享啊(๑• • )人生只有一次鬼压床的美少女真的好想继续发生这些事情π_π,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_255880752713ad0774cfad633fc6c87a,最后一张图右侧第一个有点儿像女装的枣子哥啊[捂脸],zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_301421e50a298fe30ec5f614a6d4ada8,南京医科大学收不收宁夏甘肃的啊，我想报可是我看网上说不收,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_659f7d8e8db309336e0ad9cecbb43ebd,百服相约小号去游泳了，一合独自一黑人也泡在水池里，终于不热了,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f8540f28d4b6677723754c1e15d5a580,诸葛亮已经给司马懿女装了，就是为了三交手，结果司马懿不来啊，诸葛亮也很无奈。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c4a8e8ed49c75c11799f23937bd8a0df,上海是魔都啊，魔性太大。这集我没看完，不舒服，恶心。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_925c2a2ce87e4384a963ca01ab008823,记得09年的时候江苏理科东大比中山高了10多分吧现在可能江苏人思想转变了,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_74a94e19420db5d6b8b1114e30c1b536,勺shuo（音同“说”）子。莫非我不是个河南人？,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_174d94bf1efb24c7f10b4be876f52d8d,啊啊啊那个酒店，我见过！！宁夏还是哪里来着？挨着一个广场,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_d33315b044db510b6856e610eb8e0072,以前一个月2000多，有五险一金，在老家，安安稳稳，啃老也挺好。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7d073eb6f72a0d77c84110248f61d37d,金城武和梁朝伟我也超期待的呀！毕竟《重庆森林》里面金城武真的好好看！！！！,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_a9ed4e8e69f2ad278bc8deb61ba2097f,男生、女生都可以在数据分析、数据科学行业快速成长、获得人生价值以及丰厚的经济报酬！,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ec340f38967059ff1e7cfe4683856376,人口第一能够引申出来也很了不起吧，印度人口第二以上能有几个第二你说是不。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6a216a565012049f1c8a83e7a7285fec,品相不错 赞 我主要收康乾雍的 这东西量好大 特别山西河北的,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_3b876a1b9d24f2d54862f9714d5fffbb,仙人掌果很好吃啊。。。特别甜啊。。。那些籽脆脆的很好吃啊。。。。坐标云南,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2e0d644e18defab78af5868377f60290,辽宁有没有好大学，有没有港口贸易，有没有花姑娘，有没有四季温暖适宜居住的自然条件？ 斜眼滑稽,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_8fbfbde6a06f499667fe9997b14d72c9,河南乡镇都不发年终奖了吗…没事，最多挺过今年就会发了,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9217aa6ea5dd02c76a1173a94f612ed8,对对，跟黑人斗酒那里有跟看过的一部电影很像，一直想不起来是什么,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c7893bf00fb9ac85bf699da605a371f0,妈妈就是属羊65年的，家在山东，并没有家里人对她不好的任何感觉^_^,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1af3e77fc898ee1b7311cb0b20b30422,其实原著里并没有提到金斯莱的肤色。。。但电影里是黑人，却也没有违和感。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_71e158b7053c623fa26d55227b7ce176,我是一个热爱吃肥肉的东北妹子。感觉人生在上海得到了升华QAQ,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_011c7646654ea9c2f5d32197933efd1b,同为浙江人在济南，什么护士的帽子都是骗人的，这雪下起来手机都拿不住啊,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_4bfaf70b2d431a8c6654deea8144eea8,你要是想用谷歌搜小黄片，还是别用香港的吧∠( ᐛ 」∠)_,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f1bc1429c8eb7b608b30888999141833,Curtis，黑人一个，他的表情很搞笑，每次时间倒流后的样子很搞笑，他也不错。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7bdf728661d523990468662b0f25313e,还有王力宏也在努力给亚裔提升形象，这可能也是他们两人交好的原因之一吧。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9254a6d49a16cbef71a0a83bf0b0d3a0,同款黑人问号老公 不得不说，黑人问号老公是真的帅！,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6b6e64854a221f72d9691fc8009f3a8e,多肉植物？我女盆友喜欢种花，我听她讲的，具体也记不大清，你可以自己百度一下。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e07151d97428f3247b7701652a72a9ec,不喜宝钗不喜袭人，答主的分析我很喜欢。深更半夜，来自上海的感谢，稽首问安。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_513c4a52af85962c808637cca22bcffa,我也是羡慕啊，日本也有少数民族。和族和汉族都是最多的。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7898a50cb79ed8743fb9b198cb78ba65,朋友 请问 浙江大学MBA 全球制造与供应链管理（GMSCM）的学费你了解吗,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_d0a3f9680611fda4e65681abc6c2988a,亲戚里有人太老了，子女也六十几岁，有心无力，也得送老人院。只怕人类寿命越长，这个结果是最多的,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_350e469810e667ee1d7a806162740f12,胖瘦无所谓我是女生155高110斤也胖只敢穿短袖裤子羡慕美女的身材应有尽有,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7990ca0437fa2b924d04847206ba524a,我当时？黑人问号脸？？？想骂人！我一会就给设成不感兴趣,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_a0626fe09f8f9b9e3b156e499fd3369c,2005年北京的房价还没破万呢，三环的房子是在07年万元左右，奥运以后疯长,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_46820db787533fa34d1789d6aab793f1,没事，说不定因为那句话那个男孩一直发奋，现在比教主出色多得多呢～,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f8f75a3425c90c4cd9132b223e2eec50,这个回答好有意思，我一个朋友用tinder 老约白人约到，然后就约黑人女孩了,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_94189f2a4da0df01efe5b91005537e22,我就想知道女主真的不是黄磊老师演的吗？[捂脸][捂脸][捂脸],zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b5f02957f2f6a24151942deb02d6d6fe,我在偏僻的乌鲁木齐，你了解一下乌鲁木齐文欢幼儿园，3500-5800-10800元/月，更何况北京,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c368d87fe8728ba3fb2c06ee10a0f879,看到贵州人民出版社点个赞 想起了学前班读的《好行为好习惯》,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f6e4b310f5b56bba45b8eafa3e43904b,看问题，题主应该是在犹豫要不要进入数据分析这个行业。,zho,Chinese,0,,,,[],,,,Expecting value: line 1 column 1 (char 0)
